loan_id,reporting_date,product_type,origination_date,original_amount,outstanding_balance,credit_score_origination,credit_score_current,days_past_due,interest_rate,industry_sector,geography,pd_12m,pd_lifetime,lgd,ifrs9_stage,ecl_amount,ecl_rate
LN0002810,2024-09-30,Auto Loan,2023-05-03,18328.74,12726.7,740,802,0,6.36,N/A,Central,0.0045,0.0135,0.3706,1,21.22,0.1667
LN0002811,2024-09-30,Mortgage,2020-07-07,499525.26,133644.34,619,616,0,5.54,N/A,South,0.035,0.105,0.1846,2,2590.43,1.9383
LN0002812,2024-09-30,Auto Loan,2021-12-18,39769.96,16061.2,796,793,0,6.31,N/A,South,0.0045,0.0135,0.2516,1,18.18,0.1132
LN0002813,2024-09-30,Auto Loan,2021-02-16,30526.69,8258.18,654,639,0,7.07,N/A,North,0.045,0.135,0.3398,2,378.83,4.5873
LN0002814,2024-09-30,Mortgage,2021-08-30,616967.23,199702.0,720,722,0,5.09,N/A,North,0.007,0.021,0.1982,1,277.07,0.1387
LN0002815,2024-09-30,Personal Loan,2020-02-13,11376.9,3391.72,848,850,0,8.77,N/A,East,0.006,0.018,0.5378,1,10.94,0.3226
LN0002816,2024-09-30,Auto Loan,2022-01-16,50467.32,22270.09,624,631,0,7.07,N/A,West,0.045,0.135,0.3027,2,910.06,4.0865
LN0002817,2024-09-30,Personal Loan,2021-12-15,14843.9,5543.24,686,687,0,9.3,N/A,East,0.03,0.09,0.5683,1,94.51,1.705
LN0002818,2024-09-30,Mortgage,2022-07-09,160753.05,84355.75,764,749,0,4.58,N/A,East,0.007,0.021,0.1624,1,95.9,0.1137
LN0002819,2024-09-30,Mortgage,2021-10-11,676048.5,242261.21,756,734,30,4.17,N/A,East,0.014,0.042,0.2622,2,2667.88,1.1012
LN0002820,2024-09-30,Personal Loan,2020-05-02,24207.71,7256.7,654,644,0,9.07,N/A,North,0.06,0.18,0.5755,2,751.72,10.359
LN0002821,2024-09-30,Credit Card,2023-08-20,4626.19,3205.53,639,667,30,18.37,N/A,West,0.075,0.225,0.638,2,460.15,14.3549
LN0002822,2024-09-30,Mortgage,2023-01-11,385997.29,222628.27,661,695,30,5.22,N/A,East,0.035,0.105,0.2599,2,6075.41,2.7289
LN0002823,2024-09-30,Auto Loan,2020-12-09,25298.96,7097.75,796,794,0,6.03,N/A,North,0.0045,0.0135,0.295,1,9.42,0.1327
LN0002824,2024-09-30,Mortgage,2020-03-19,406189.27,118843.13,658,634,0,4.59,N/A,North,0.035,0.105,0.2159,2,2694.11,2.2669
LN0002825,2024-09-30,Mortgage,2022-02-13,81182.97,33296.62,686,684,0,4.54,N/A,East,0.0175,0.0525,0.2321,1,135.24,0.4062
LN0002826,2024-09-30,Credit Card,2020-11-26,2951.59,846.88,646,698,0,18.7,N/A,North,0.0375,0.1125,0.7706,2,73.42,8.6695
LN0002827,2024-09-30,Auto Loan,2020-01-13,43989.4,11338.85,736,761,0,6.68,N/A,Central,0.0045,0.0135,0.3907,1,19.94,0.1759
LN0002828,2024-09-30,Mortgage,2020-10-14,236847.61,70190.28,692,706,30,4.98,N/A,East,0.014,0.042,0.157,2,462.83,0.6594
LN0002829,2024-09-30,Personal Loan,2020-12-23,15131.37,3913.7,600,624,0,9.57,N/A,Central,0.06,0.18,0.6305,2,444.17,11.3491
LN0002830,2024-09-30,Mortgage,2023-04-08,136845.41,94484.35,602,641,0,5.64,N/A,West,0.035,0.105,0.1765,2,1751.03,1.8532
LN0002831,2024-09-30,Personal Loan,2023-07-31,40486.35,28523.35,520,491,120,10.1,N/A,West,0.96,1.0,0.5313,3,15154.46,53.13
LN0002832,2024-09-30,Auto Loan,2021-02-16,47868.45,13171.68,613,604,0,7.2,N/A,South,0.045,0.135,0.2756,2,490.07,3.7206
LN0002833,2024-09-30,Mortgage,2021-01-02,242718.45,72523.98,744,730,0,4.98,N/A,North,0.007,0.021,0.2494,1,126.61,0.1746
LN0002834,2024-09-30,Mortgage,2022-03-20,219180.76,106392.52,786,801,0,4.8,N/A,West,0.0035,0.0105,0.2903,1,108.1,0.1016
LN0002835,2024-09-30,Personal Loan,2020-02-09,24779.27,7043.71,735,739,0,9.24,N/A,South,0.012,0.036,0.6005,1,50.76,0.7206
LN0002836,2024-09-30,Credit Card,2020-04-10,13243.14,3452.76,724,743,0,18.57,N/A,Central,0.015,0.045,0.7236,1,37.48,1.0855
LN0002837,2024-09-30,SME Loan,2020-02-27,192457.8,53460.48,670,657,0,7.94,Healthcare,North,0.0325,0.0975,0.4663,2,2430.54,4.5464
LN0002838,2024-09-30,Mortgage,2021-02-19,794844.15,221612.36,742,776,0,4.35,N/A,East,0.0035,0.0105,0.1878,1,145.67,0.0657
LN0002839,2024-09-30,Auto Loan,2020-01-15,20559.11,5718.52,703,701,0,6.55,N/A,Central,0.009,0.027,0.3908,1,20.11,0.3517
LN0002840,2024-09-30,Personal Loan,2021-06-04,8171.17,2488.39,824,842,0,8.69,N/A,South,0.006,0.018,0.6894,1,10.29,0.4135
LN0002841,2024-09-30,Personal Loan,2020-04-01,6546.17,1674.79,672,702,0,9.49,N/A,Central,0.012,0.036,0.5429,1,10.91,0.6514
LN0002842,2024-09-30,Auto Loan,2022-02-05,35479.28,15688.96,787,815,0,6.25,N/A,North,0.0045,0.0135,0.3198,1,22.58,0.1439
LN0002843,2024-09-30,Credit Card,2022-02-03,5365.81,2367.49,750,759,0,18.38,N/A,East,0.0075,0.0225,0.7425,1,13.18,0.5567
LN0002844,2024-09-30,SME Loan,2021-06-24,88754.93,25916.25,739,759,0,7.48,Manufacturing,West,0.0065,0.0195,0.581,1,97.87,0.3776
LN0002845,2024-09-30,Personal Loan,2020-05-27,21710.58,6093.31,519,563,0,9.93,N/A,North,0.12,0.36,0.6855,2,1503.71,24.678
LN0002846,2024-09-30,Personal Loan,2020-03-16,27984.25,7851.72,754,767,0,8.49,N/A,North,0.006,0.018,0.5518,1,26.0,0.3311
LN0002847,2024-09-30,Auto Loan,2021-09-16,16150.96,5896.3,670,652,0,7.37,N/A,North,0.0225,0.0675,0.3619,1,48.01,0.8142
LN0002848,2024-09-30,Mortgage,2022-03-23,199090.34,83789.04,644,659,120,5.35,N/A,South,0.14,0.42,0.1953,3,6872.88,8.2026
LN0002849,2024-09-30,Personal Loan,2023-07-30,21852.84,15723.54,561,560,0,10.06,N/A,North,0.12,0.36,0.5401,2,3057.22,19.4436
LN0002850,2024-09-30,Personal Loan,2020-04-26,10090.57,2700.58,680,621,0,9.68,N/A,North,0.06,0.18,0.5704,2,277.27,10.2671
LN0002851,2024-09-30,Auto Loan,2021-03-04,21605.81,6002.42,683,694,0,7.15,N/A,East,0.0225,0.0675,0.3559,1,48.07,0.8008
LN0002852,2024-09-30,Mortgage,2023-01-26,446533.06,284451.54,576,579,30,5.8,N/A,North,0.14,0.42,0.292,2,34885.14,12.264
LN0002853,2024-09-30,Mortgage,2020-04-10,140821.72,40381.2,562,591,0,5.33,N/A,Central,0.07,0.21,0.2299,2,1949.56,4.8279
LN0002854,2024-09-30,Credit Card,2021-03-06,4226.84,1100.46,719,700,0,18.21,N/A,West,0.015,0.045,0.7363,1,12.15,1.1041
LN0002855,2024-09-30,Mortgage,2023-04-28,316260.66,210940.38,750,712,0,4.1,N/A,North,0.007,0.021,0.2709,1,400.01,0.1896
LN0002856,2024-09-30,Personal Loan,2021-09-27,9468.33,3670.31,695,699,0,9.74,N/A,West,0.03,0.09,0.5756,1,63.38,1.7268
LN0002857,2024-09-30,Mortgage,2021-01-20,396954.85,104023.85,772,782,0,4.87,N/A,West,0.0035,0.0105,0.2994,1,109.01,0.1048
LN0002858,2024-09-30,Mortgage,2020-09-15,201906.81,59235.58,673,675,0,5.17,N/A,North,0.0175,0.0525,0.2154,1,223.29,0.377
LN0002859,2024-09-30,Mortgage,2020-02-03,542698.8,155545.43,676,676,0,4.83,N/A,West,0.0175,0.0525,0.2221,1,604.57,0.3887
LN0002860,2024-09-30,Mortgage,2020-10-07,251985.51,73033.0,607,580,0,5.21,N/A,East,0.07,0.21,0.2618,2,4015.21,5.4978
LN0002861,2024-09-30,Credit Card,2021-12-09,6874.92,2637.81,555,552,0,18.91,N/A,West,0.15,0.45,0.6716,2,797.2,30.222
LN0002862,2024-09-30,Mortgage,2020-11-22,389653.04,104409.48,828,820,0,3.9,N/A,West,0.0035,0.0105,0.2537,1,92.71,0.0888
LN0002863,2024-09-30,SME Loan,2023-08-30,63622.47,48891.1,771,797,0,7.43,Retail,West,0.0065,0.0195,0.5915,1,187.97,0.3845
LN0002864,2024-09-30,Personal Loan,2022-03-23,3896.79,1718.25,569,578,0,9.46,N/A,North,0.12,0.36,0.6398,2,395.76,23.0327
LN0002865,2024-09-30,Personal Loan,2023-07-21,16588.31,10795.61,692,686,0,9.78,N/A,South,0.03,0.09,0.6408,1,207.53,1.9224
LN0002866,2024-09-30,Personal Loan,2021-06-29,13951.93,4452.17,672,715,120,9.31,N/A,East,0.096,0.288,0.534,3,684.71,15.3792
LN0002867,2024-09-30,Personal Loan,2020-01-04,18648.03,4859.99,658,651,0,9.89,N/A,North,0.03,0.09,0.6238,1,90.95,1.8714
LN0002868,2024-09-30,Auto Loan,2020-08-01,27156.97,7898.52,647,661,0,7.24,N/A,East,0.0225,0.0675,0.2905,1,51.63,0.6537
LN0002869,2024-09-30,Mortgage,2020-10-18,216378.86,61425.33,711,706,0,4.49,N/A,South,0.007,0.021,0.2861,1,123.02,0.2003
LN0002870,2024-09-30,Personal Loan,2023-08-02,44581.93,33415.7,745,786,0,8.74,N/A,North,0.006,0.018,0.5756,1,115.4,0.3453
LN0002871,2024-09-30,Credit Card,2023-01-03,2353.89,1473.05,712,714,0,18.68,N/A,North,0.015,0.045,0.7101,1,15.69,1.0651
LN0002872,2024-09-30,Credit Card,2023-01-29,7093.79,4065.19,670,673,0,18.67,N/A,North,0.0375,0.1125,0.7117,2,325.48,8.0065
LN0002873,2024-09-30,Credit Card,2020-06-19,3687.48,1003.54,667,664,0,18.16,N/A,East,0.0375,0.1125,0.7808,2,88.15,8.7839
LN0002874,2024-09-30,Personal Loan,2022-01-12,10921.98,4736.97,755,760,0,8.54,N/A,South,0.006,0.018,0.6245,1,17.75,0.3747
LN0002875,2024-09-30,Auto Loan,2020-01-30,26190.68,7170.49,717,747,0,6.86,N/A,South,0.009,0.027,0.3209,1,20.71,0.2888
LN0002876,2024-09-30,Personal Loan,2021-10-27,8249.76,3336.43,686,707,0,9.12,N/A,North,0.012,0.036,0.5104,1,20.43,0.6123
LN0002877,2024-09-30,Personal Loan,2021-12-09,18821.11,7772.28,677,678,0,9.09,N/A,West,0.03,0.09,0.6198,1,144.52,1.8594
LN0002878,2024-09-30,Mortgage,2020-08-03,537842.9,137525.08,708,750,0,4.95,N/A,West,0.0035,0.0105,0.2545,1,122.5,0.0891
LN0002879,2024-09-30,Personal Loan,2020-09-01,17712.19,5218.0,643,664,0,9.72,N/A,South,0.03,0.09,0.6477,1,101.39,1.9431
LN0002880,2024-09-30,Mortgage,2022-11-26,282572.66,152922.97,746,735,0,4.5,N/A,North,0.007,0.021,0.1715,1,183.58,0.12
LN0002881,2024-09-30,Mortgage,2020-02-24,163861.98,42821.0,594,559,0,5.72,N/A,West,0.07,0.21,0.2895,2,2603.3,6.0795
LN0002882,2024-09-30,Credit Card,2022-05-25,6364.0,3194.46,647,637,60,18.69,N/A,Central,0.3,0.9,0.6135,2,1763.82,55.215
LN0002883,2024-09-30,Mortgage,2019-12-17,788726.43,231825.3,729,739,0,5.0,N/A,North,0.007,0.021,0.2491,1,404.23,0.1744
LN0002884,2024-09-30,Mortgage,2022-10-29,221826.91,125903.63,589,604,0,4.99,N/A,East,0.035,0.105,0.2454,2,3244.16,2.5767
LN0002885,2024-09-30,Mortgage,2022-03-02,222350.05,94573.79,554,588,0,5.28,N/A,South,0.07,0.21,0.1606,2,3189.6,3.3726
LN0002886,2024-09-30,Credit Card,2023-09-22,3712.48,2654.93,685,658,30,17.93,N/A,North,0.075,0.225,0.6601,2,394.32,14.8524
LN0002887,2024-09-30,Personal Loan,2023-08-14,9960.19,6918.39,544,533,0,9.83,N/A,West,0.12,0.36,0.6486,2,1615.42,23.3497
LN0002888,2024-09-30,Personal Loan,2022-01-17,2572.98,1044.76,576,547,0,10.34,N/A,North,0.12,0.36,0.5283,2,198.7,19.0187
LN0002889,2024-09-30,Credit Card,2020-01-26,6018.04,1600.38,741,707,0,18.51,N/A,West,0.015,0.045,0.6234,1,14.97,0.9354
LN0002890,2024-09-30,Credit Card,2021-10-01,3220.28,1187.28,664,648,0,18.69,N/A,South,0.075,0.225,0.7936,2,212.0,17.8559
LN0002891,2024-09-30,Mortgage,2021-07-29,119954.58,42079.0,783,792,0,4.36,N/A,East,0.0035,0.0105,0.2058,1,30.31,0.072
LN0002892,2024-09-30,Auto Loan,2021-02-03,40186.08,10802.77,584,603,0,7.61,N/A,North,0.045,0.135,0.3863,2,563.37,5.2151
LN0002893,2024-09-30,Auto Loan,2023-05-22,19287.12,12258.46,672,649,0,6.94,N/A,South,0.045,0.135,0.2661,2,440.37,3.5924
LN0002894,2024-09-30,Auto Loan,2023-07-11,25965.72,19044.98,712,692,30,6.19,N/A,North,0.045,0.135,0.2661,2,684.16,3.5923
LN0002895,2024-09-30,Mortgage,2023-08-06,558618.02,411387.38,586,542,0,5.32,N/A,East,0.07,0.21,0.2572,2,22219.86,5.4012
LN0002896,2024-09-30,Credit Card,2022-09-21,2429.38,1415.79,763,768,0,18.04,N/A,North,0.0075,0.0225,0.7289,1,7.74,0.5467
LN0002897,2024-09-30,Personal Loan,2022-10-18,5326.45,2813.96,721,703,0,8.91,N/A,North,0.012,0.036,0.6026,1,20.35,0.7232
LN0002898,2024-09-30,Mortgage,2023-01-04,307015.37,173200.66,551,593,0,5.2,N/A,North,0.07,0.21,0.2825,2,10275.13,5.9325
LN0002899,2024-09-30,Personal Loan,2023-06-13,26627.3,18252.41,677,687,0,9.14,N/A,West,0.03,0.09,0.6653,1,364.3,1.9959
LN0002900,2024-09-30,Mortgage,2021-05-16,122128.51,36245.54,711,707,30,4.82,N/A,East,0.014,0.042,0.1614,2,245.7,0.6779
LN0002901,2024-09-30,Mortgage,2021-04-28,329010.48,92523.65,633,617,0,4.73,N/A,North,0.035,0.105,0.2303,2,2237.36,2.4181
LN0002902,2024-09-30,Auto Loan,2023-07-18,37511.39,26637.03,562,524,0,7.66,N/A,East,0.09,0.27,0.2653,2,1908.04,7.1631
LN0002903,2024-09-30,Mortgage,2020-07-07,95838.5,25216.75,702,668,180,4.66,N/A,West,0.14,0.42,0.2791,3,2955.96,11.7222
LN0002904,2024-09-30,Personal Loan,2022-11-07,21570.91,12230.58,850,834,0,8.35,N/A,Central,0.006,0.018,0.6235,1,45.75,0.3741
LN0002905,2024-09-30,Personal Loan,2023-06-02,22605.84,15655.93,649,632,0,9.81,N/A,North,0.06,0.18,0.6101,2,1719.3,10.9818
LN0002906,2024-09-30,Mortgage,2023-08-22,229603.05,162800.53,806,781,0,4.23,N/A,South,0.0035,0.0105,0.2483,1,141.48,0.0869
LN0002907,2024-09-30,SME Loan,2020-06-28,237196.09,67737.3,620,629,0,8.03,Construction,East,0.065,0.195,0.446,2,5891.11,8.697
LN0002908,2024-09-30,Mortgage,2021-03-24,473651.83,130398.06,697,710,0,5.14,N/A,North,0.007,0.021,0.2484,1,226.74,0.1739
LN0002909,2024-09-30,Mortgage,2021-12-29,282535.35,112171.51,742,730,90,4.41,N/A,North,0.028,0.084,0.2638,2,2485.63,2.2159
LN0002910,2024-09-30,Mortgage,2020-11-19,214116.88,57525.12,679,728,0,5.21,N/A,West,0.007,0.021,0.2459,1,99.02,0.1721
LN0002911,2024-09-30,Mortgage,2022-12-27,164981.08,96675.43,656,613,0,4.97,N/A,South,0.035,0.105,0.2443,2,2479.87,2.5652
LN0002912,2024-09-30,Mortgage,2021-08-30,263344.48,84033.35,738,740,0,4.27,N/A,North,0.007,0.021,0.1613,1,94.88,0.1129
LN0002913,2024-09-30,Auto Loan,2022-06-20,37343.1,19064.06,831,826,0,6.21,N/A,East,0.0045,0.0135,0.2759,1,23.67,0.1242
LN0002914,2024-09-30,SME Loan,2019-11-08,78674.64,23054.01,704,690,0,7.52,Healthcare,South,0.0325,0.0975,0.4428,2,995.31,4.3173
LN0002915,2024-09-30,Mortgage,2023-09-23,89433.4,64037.19,639,621,60,4.7,N/A,West,0.14,0.42,0.2697,2,7253.75,11.3274
LN0002916,2024-09-30,Auto Loan,2023-09-19,49389.13,33457.72,665,665,30,6.51,N/A,Central,0.045,0.135,0.2666,2,1204.18,3.5991
LN0002917,2024-09-30,Auto Loan,2021-03-22,32083.25,9605.88,850,844,60,5.74,N/A,East,0.018,0.054,0.252,2,130.72,1.3608
LN0002918,2024-09-30,Credit Card,2021-03-23,4065.08,1084.83,691,681,0,18.53,N/A,East,0.0375,0.1125,0.6627,2,80.88,7.4555
LN0002919,2024-09-30,Personal Loan,2020-10-21,22343.6,5824.93,632,600,0,9.93,N/A,East,0.06,0.18,0.5906,2,619.24,10.6309
LN0002920,2024-09-30,Mortgage,2020-05-17,575111.55,156222.65,588,548,0,5.67,N/A,West,0.07,0.21,0.1559,2,5114.57,3.2739
LN0002921,2024-09-30,Mortgage,2019-11-06,66107.94,19054.63,534,527,0,5.35,N/A,North,0.07,0.21,0.2727,2,1091.2,5.7267
LN0002922,2024-09-30,Auto Loan,2020-06-04,35373.05,9487.98,709,699,0,6.87,N/A,South,0.0225,0.0675,0.3005,1,64.15,0.6761
LN0002923,2024-09-30,Credit Card,2020-10-22,2408.3,676.4,732,727,0,17.82,N/A,Central,0.015,0.045,0.675,1,6.85,1.0127
LN0002924,2024-09-30,Mortgage,2019-11-15,344398.69,94261.99,648,646,30,5.13,N/A,West,0.07,0.21,0.2683,2,5311.0,5.6343
LN0002925,2024-09-30,Personal Loan,2021-12-18,14425.55,5444.7,679,666,0,9.74,N/A,South,0.03,0.09,0.6217,1,101.55,1.8651
LN0002926,2024-09-30,Credit Card,2022-01-19,6753.82,2750.78,586,581,0,18.36,N/A,West,0.15,0.45,0.6444,2,797.67,28.998
LN0002927,2024-09-30,Credit Card,2020-02-16,3829.07,1101.31,691,669,0,18.78,N/A,North,0.0375,0.1125,0.6604,2,81.82,7.4293
LN0002928,2024-09-30,SME Loan,2023-03-20,26601.74,17259.1,719,757,0,7.98,Healthcare,East,0.0065,0.0195,0.4065,1,45.6,0.2642
LN0002929,2024-09-30,Auto Loan,2022-08-11,24831.11,12201.16,637,617,0,7.33,N/A,Central,0.045,0.135,0.3266,2,537.96,4.4091
LN0002930,2024-09-30,Personal Loan,2021-12-07,17053.46,6396.12,815,806,0,8.87,N/A,East,0.006,0.018,0.6268,1,24.05,0.376
LN0002931,2024-09-30,Personal Loan,2019-10-19,24568.87,6973.46,613,595,0,9.96,N/A,West,0.12,0.36,0.5172,2,1298.4,18.6192
LN0002932,2024-09-30,Auto Loan,2019-12-22,18606.52,5425.73,703,684,60,7.23,N/A,West,0.09,0.27,0.3371,2,493.83,9.1016
LN0002933,2024-09-30,Mortgage,2023-05-07,448440.02,289572.29,748,748,0,4.78,N/A,Central,0.007,0.021,0.1927,1,390.6,0.1349
LN0002934,2024-09-30,Personal Loan,2021-01-04,9056.85,2552.12,674,671,0,9.23,N/A,Central,0.03,0.09,0.6041,1,46.25,1.8122
LN0002935,2024-09-30,Auto Loan,2019-12-13,34371.39,9028.64,665,653,0,7.04,N/A,North,0.0225,0.0675,0.2687,1,54.58,0.6045
LN0002936,2024-09-30,Mortgage,2022-10-03,207950.02,111053.32,566,559,0,5.26,N/A,North,0.07,0.21,0.2955,2,6891.41,6.2055
LN0002937,2024-09-30,Auto Loan,2022-08-26,31980.07,15671.02,789,771,0,6.78,N/A,East,0.0045,0.0135,0.3892,1,27.45,0.1752
LN0002938,2024-09-30,Personal Loan,2022-02-03,22813.93,10154.1,666,676,0,9.82,N/A,Central,0.03,0.09,0.5728,1,174.49,1.7184
LN0002939,2024-09-30,SME Loan,2023-02-15,41818.33,25522.03,723,774,0,7.7,Retail,East,0.0065,0.0195,0.5658,1,93.86,0.3678
LN0002940,2024-09-30,Mortgage,2022-04-13,191003.5,92764.52,734,712,0,4.86,N/A,West,0.007,0.021,0.2671,1,173.44,0.187
LN0002941,2024-09-30,Mortgage,2023-01-07,294337.19,182637.36,630,640,0,5.51,N/A,West,0.035,0.105,0.1659,2,3181.45,1.7419
LN0002942,2024-09-30,Auto Loan,2019-11-03,77701.78,22711.73,664,665,0,6.67,N/A,East,0.0225,0.0675,0.3249,1,166.03,0.731
LN0002943,2024-09-30,Mortgage,2020-12-01,174277.68,46681.08,787,803,0,4.4,N/A,East,0.0035,0.0105,0.288,1,47.05,0.1008
LN0002944,2024-09-30,Auto Loan,2020-01-27,67242.02,17706.83,591,608,0,7.28,N/A,South,0.045,0.135,0.3756,2,897.84,5.0706
LN0002945,2024-09-30,Auto Loan,2023-05-29,66288.34,48039.88,850,850,0,6.27,N/A,South,0.0045,0.0135,0.3825,1,82.69,0.1721
LN0002946,2024-09-30,Mortgage,2022-11-30,255593.72,153652.59,620,619,0,5.03,N/A,Central,0.035,0.105,0.2783,2,4489.96,2.9222
LN0002947,2024-09-30,Personal Loan,2020-09-14,11171.36,3267.98,586,575,0,10.03,N/A,North,0.12,0.36,0.5183,2,609.77,18.6589
LN0002948,2024-09-30,Personal Loan,2019-12-23,8819.86,2254.28,691,671,0,9.2,N/A,Central,0.03,0.09,0.6581,1,44.51,1.9745
LN0002949,2024-09-30,Personal Loan,2022-01-12,12824.06,5199.16,850,848,30,8.11,N/A,South,0.012,0.036,0.553,2,103.5,1.9907
LN0002950,2024-09-30,Credit Card,2019-12-26,2432.42,701.57,527,495,0,18.72,N/A,North,0.15,0.45,0.6679,2,210.86,30.0554
LN0002951,2024-09-30,Credit Card,2021-11-12,4730.95,1691.81,669,654,0,18.03,N/A,North,0.0375,0.1125,0.7599,2,144.63,8.5488
LN0002952,2024-09-30,Auto Loan,2020-11-28,54108.8,15179.16,718,746,0,6.19,N/A,Central,0.009,0.027,0.3312,1,45.25,0.2981
LN0002953,2024-09-30,Auto Loan,2020-03-30,23285.03,6387.28,683,685,0,6.87,N/A,North,0.0225,0.0675,0.2926,1,42.05,0.6583
LN0002954,2024-09-30,Personal Loan,2020-05-17,11563.0,2957.73,711,733,0,9.37,N/A,West,0.012,0.036,0.6184,1,21.95,0.7421
LN0002955,2024-09-30,Credit Card,2022-12-25,2099.45,1192.76,623,659,120,18.26,N/A,North,0.3,0.9,0.6916,3,742.42,62.2439
LN0002956,2024-09-30,Auto Loan,2022-07-16,34531.42,17006.14,632,628,0,7.2,N/A,East,0.045,0.135,0.2944,2,675.89,3.9744
LN0002957,2024-09-30,Auto Loan,2021-06-17,33050.52,9533.25,668,673,30,7.01,N/A,North,0.045,0.135,0.362,2,465.89,4.887
LN0002958,2024-09-30,Credit Card,2022-09-08,5073.83,2788.16,590,582,0,18.45,N/A,South,0.15,0.45,0.6933,2,869.86,31.1984
LN0002959,2024-09-30,Mortgage,2022-01-23,240767.37,97099.95,676,656,0,4.77,N/A,North,0.0175,0.0525,0.1785,1,303.32,0.3124
LN0002960,2024-09-30,Credit Card,2023-05-08,4245.53,2710.83,649,625,60,18.76,N/A,East,0.3,0.9,0.6045,2,1474.83,54.4051
LN0002961,2024-09-30,Mortgage,2020-03-08,344879.42,101884.53,642,663,0,4.55,N/A,South,0.0175,0.0525,0.1794,1,319.87,0.314
LN0002962,2024-09-30,Mortgage,2022-04-29,264498.72,123706.44,706,711,0,4.37,N/A,South,0.007,0.021,0.2648,1,229.3,0.1854
LN0002963,2024-09-30,Mortgage,2022-01-10,314106.05,127825.16,534,581,30,6.07,N/A,North,0.14,0.42,0.2836,2,15225.51,11.9112
LN0002964,2024-09-30,SME Loan,2022-07-25,114747.34,61230.32,662,686,60,8.18,Retail,North,0.13,0.39,0.4344,2,10373.4,16.9416
LN0002965,2024-09-30,Credit Card,2023-05-11,8618.91,6102.58,850,832,0,17.46,N/A,West,0.0075,0.0225,0.75,1,34.33,0.5625
LN0002966,2024-09-30,Auto Loan,2022-12-17,38979.75,21206.23,593,614,0,7.41,N/A,South,0.045,0.135,0.3871,2,1108.21,5.2259
LN0002967,2024-09-30,Auto Loan,2019-11-22,32117.13,8837.69,783,775,0,6.68,N/A,South,0.0045,0.0135,0.3446,1,13.7,0.155
LN0002968,2024-09-30,Personal Loan,2023-09-18,33224.84,24715.22,684,715,0,9.67,N/A,West,0.012,0.036,0.5995,1,177.8,0.7194
LN0002969,2024-09-30,Credit Card,2023-01-18,6064.06,3565.96,632,620,0,18.42,N/A,South,0.075,0.225,0.6958,2,558.27,15.6555
LN0002970,2024-09-30,Personal Loan,2020-01-01,29230.78,8469.86,574,548,90,9.87,N/A,North,0.48,1.0,0.651,2,5513.88,65.1
LN0002971,2024-09-30,Personal Loan,2020-01-02,19228.82,5743.97,691,671,0,9.43,N/A,East,0.03,0.09,0.6204,1,106.91,1.8613
LN0002972,2024-09-30,Mortgage,2019-11-08,106834.96,31778.51,796,778,0,3.84,N/A,West,0.0035,0.0105,0.2345,1,26.08,0.0821
LN0002973,2024-09-30,Auto Loan,2020-05-19,50107.9,13377.27,649,628,0,7.45,N/A,East,0.045,0.135,0.282,2,509.27,3.807
LN0002974,2024-09-30,Auto Loan,2021-05-27,31384.53,8908.39,674,659,0,6.82,N/A,South,0.0225,0.0675,0.2694,1,54.0,0.6062
LN0002975,2024-09-30,Personal Loan,2021-03-03,12949.69,3860.14,761,782,0,8.82,N/A,North,0.006,0.018,0.6847,1,15.86,0.4109
LN0002976,2024-09-30,Mortgage,2020-06-23,308869.51,85136.26,707,752,0,5.12,N/A,North,0.0035,0.0105,0.2888,1,86.06,0.1011
LN0002977,2024-09-30,Credit Card,2022-06-25,4136.1,1968.25,554,521,0,18.6,N/A,Central,0.15,0.45,0.6688,2,592.36,30.0958
LN0002978,2024-09-30,Mortgage,2023-01-05,300593.59,186159.91,688,719,0,4.35,N/A,West,0.007,0.021,0.204,1,265.84,0.1428
LN0002979,2024-09-30,Auto Loan,2020-05-05,23464.63,6283.8,801,789,0,6.43,N/A,North,0.0045,0.0135,0.2878,1,8.14,0.1295
LN0002980,2024-09-30,SME Loan,2020-07-13,240864.68,64317.16,677,686,0,7.75,Manufacturing,North,0.0325,0.0975,0.5984,2,3752.52,5.8344
LN0002981,2024-09-30,Personal Loan,2022-01-17,12479.56,5534.51,461,419,0,10.71,N/A,North,0.12,0.36,0.5698,2,1135.28,20.5127
LN0002982,2024-09-30,Mortgage,2020-06-12,221617.47,58132.83,711,724,0,4.26,N/A,Central,0.007,0.021,0.24,1,97.66,0.168
LN0002983,2024-09-30,Auto Loan,2019-11-09,20537.95,5296.69,664,614,0,6.81,N/A,East,0.045,0.135,0.2525,2,180.55,3.4087
LN0002984,2024-09-30,Credit Card,2023-07-22,5621.69,3793.0,534,542,0,18.82,N/A,West,0.15,0.45,0.758,2,1293.79,34.1099
LN0002985,2024-09-30,Personal Loan,2019-10-21,14946.98,4219.72,546,552,0,10.26,N/A,East,0.12,0.36,0.5604,2,851.3,20.1743
LN0002986,2024-09-30,SME Loan,2020-03-04,129559.72,33755.35,758,763,0,7.19,Manufacturing,West,0.0065,0.0195,0.5938,1,130.29,0.386
LN0002987,2024-09-30,Mortgage,2023-07-20,160552.14,111855.5,621,603,90,5.1,N/A,North,0.14,0.42,0.1705,2,8009.97,7.161
LN0002988,2024-09-30,Personal Loan,2022-10-12,5111.72,2898.27,607,621,0,10.03,N/A,South,0.06,0.18,0.5775,2,301.28,10.3952
