loan_id,reporting_date,product_type,origination_date,original_amount,outstanding_balance,credit_score_origination,credit_score_current,days_past_due,interest_rate,industry_sector,geography,pd_12m,pd_lifetime,lgd,ifrs9_stage,ecl_amount,ecl_rate
LN0002414,2024-12-31,Mortgage,2023-07-06,208994.76,132910.71,773,771,0,4.0,N/A,West,0.0035,0.0105,0.1851,1,86.11,0.0648
LN0002415,2024-12-31,Personal Loan,2020-01-23,10887.21,2984.46,649,676,0,9.88,N/A,North,0.03,0.09,0.6168,1,55.22,1.8503
LN0002416,2024-12-31,SME Loan,2022-09-01,201868.99,106056.86,579,549,0,7.87,Manufacturing,Central,0.13,0.39,0.5481,2,22670.61,21.3759
LN0002417,2024-12-31,Personal Loan,2021-08-03,20741.83,6144.68,777,781,60,9.06,N/A,Central,0.024,0.072,0.6113,2,270.45,4.4014
LN0002418,2024-12-31,Mortgage,2019-11-04,534491.62,149200.96,691,672,0,5.06,N/A,South,0.0175,0.0525,0.2616,1,683.04,0.4578
LN0002419,2024-12-31,Mortgage,2020-09-21,163519.64,47131.61,691,690,0,4.86,N/A,North,0.0175,0.0525,0.2543,1,209.75,0.445
LN0002420,2024-12-31,Personal Loan,2020-03-01,10873.51,3166.59,629,612,0,9.83,N/A,East,0.06,0.18,0.6858,2,390.9,12.3445
LN0002421,2024-12-31,Mortgage,2019-11-26,392185.75,99346.47,631,586,0,5.25,N/A,South,0.07,0.21,0.1843,2,3845.01,3.8703
LN0002422,2024-12-31,Mortgage,2021-05-20,335722.15,97213.3,748,721,0,4.47,N/A,North,0.007,0.021,0.2849,1,193.87,0.1994
LN0002423,2024-12-31,Auto Loan,2020-03-17,54882.63,14618.84,759,777,0,6.34,N/A,East,0.0045,0.0135,0.3496,1,23.0,0.1573
LN0002424,2024-12-31,Personal Loan,2020-02-24,17194.11,4464.91,743,739,0,9.48,N/A,Central,0.012,0.036,0.6617,1,35.45,0.794
LN0002425,2024-12-31,Mortgage,2023-09-08,676071.79,481125.4,743,749,60,5.0,N/A,North,0.028,0.084,0.2522,2,10192.55,2.1185
LN0002426,2024-12-31,Credit Card,2021-02-18,6438.23,1810.1,726,718,0,18.27,N/A,South,0.015,0.045,0.6255,1,16.98,0.9381
LN0002427,2024-12-31,Mortgage,2022-11-25,456381.21,240416.3,691,676,0,4.49,N/A,East,0.0175,0.0525,0.1575,1,662.65,0.2756
LN0002428,2024-12-31,SME Loan,2020-05-18,78711.11,23133.65,666,655,30,7.87,Retail,West,0.065,0.195,0.5855,2,2641.23,11.4173
LN0002429,2024-12-31,Mortgage,2021-12-07,270261.05,108642.96,777,790,180,4.36,N/A,North,0.028,0.084,0.2116,3,1931.06,1.7774
LN0002430,2024-12-31,Credit Card,2022-07-21,7750.19,4086.79,650,653,0,18.76,N/A,West,0.0375,0.1125,0.7374,2,339.03,8.2958
LN0002431,2024-12-31,Auto Loan,2021-10-26,56680.83,21768.66,710,698,0,6.87,N/A,North,0.0225,0.0675,0.2798,1,137.04,0.6295
LN0002432,2024-12-31,Credit Card,2020-01-11,7077.09,1879.82,616,628,0,18.69,N/A,West,0.075,0.225,0.6787,2,287.06,15.2706
LN0002433,2024-12-31,SME Loan,2022-08-06,93132.62,49145.25,627,566,0,8.29,Construction,West,0.13,0.39,0.5293,2,10144.91,20.6427
LN0002434,2024-12-31,Mortgage,2022-11-15,534275.83,296846.91,661,679,0,4.47,N/A,East,0.0175,0.0525,0.2662,1,1382.86,0.4658
LN0002435,2024-12-31,SME Loan,2022-02-22,21281.96,9580.66,616,580,0,8.45,Healthcare,West,0.13,0.39,0.4085,2,1526.34,15.9315
LN0002436,2024-12-31,Personal Loan,2021-02-27,5691.1,1453.39,744,741,0,8.74,N/A,West,0.012,0.036,0.6936,1,12.1,0.8325
LN0002437,2024-12-31,Personal Loan,2020-07-02,20110.16,5288.76,572,529,0,10.05,N/A,West,0.12,0.36,0.6905,2,1314.68,24.858
LN0002438,2024-12-31,Mortgage,2020-06-30,270236.88,74312.83,688,688,0,4.42,N/A,South,0.0175,0.0525,0.2507,1,326.03,0.4387
LN0002439,2024-12-31,Personal Loan,2021-06-05,19212.34,5455.74,691,705,0,8.91,N/A,East,0.012,0.036,0.5108,1,33.44,0.6129
LN0002440,2024-12-31,Mortgage,2020-02-21,277119.41,75018.57,535,573,0,5.11,N/A,North,0.07,0.21,0.154,2,2426.1,3.234
LN0002441,2024-12-31,Personal Loan,2023-08-21,18817.97,13028.79,645,613,0,9.94,N/A,West,0.06,0.18,0.5156,2,1209.18,9.2808
LN0002442,2024-12-31,Personal Loan,2020-03-02,8195.65,2334.57,700,725,90,9.35,N/A,East,0.048,0.144,0.6278,2,211.05,9.0402
LN0002443,2024-12-31,Auto Loan,2021-03-07,37353.97,10049.88,714,718,0,6.54,N/A,West,0.009,0.027,0.2971,1,26.87,0.2674
LN0002444,2024-12-31,Credit Card,2022-09-10,8080.49,4157.06,664,632,120,18.72,N/A,North,0.6,1.0,0.6639,3,2759.87,66.3899
LN0002445,2024-12-31,Personal Loan,2020-07-27,27787.19,7321.39,734,729,0,9.21,N/A,North,0.012,0.036,0.5835,1,51.26,0.7001
LN0002446,2024-12-31,Mortgage,2020-06-08,734376.52,197065.59,671,665,0,5.01,N/A,West,0.0175,0.0525,0.2672,1,921.48,0.4676
LN0002447,2024-12-31,Mortgage,2021-04-05,303170.07,82163.19,681,699,0,4.83,N/A,North,0.0175,0.0525,0.2862,1,411.51,0.5008
LN0002448,2024-12-31,Mortgage,2021-10-16,307723.07,117156.99,700,675,0,4.26,N/A,North,0.0175,0.0525,0.2058,1,421.94,0.3601
LN0002449,2024-12-31,Mortgage,2022-07-28,125293.44,58392.68,754,738,0,4.24,N/A,Central,0.007,0.021,0.2699,1,110.32,0.1889
LN0002450,2024-12-31,Mortgage,2022-03-27,205724.73,86237.5,626,650,0,4.73,N/A,North,0.0175,0.0525,0.1552,1,234.22,0.2716
LN0002451,2024-12-31,Mortgage,2019-10-23,243642.91,65306.58,641,678,0,5.21,N/A,South,0.0175,0.0525,0.2104,1,240.46,0.3682
LN0002452,2024-12-31,SME Loan,2021-07-24,205916.02,64180.32,626,626,0,7.87,Healthcare,Central,0.065,0.195,0.4657,2,5828.31,9.0811
LN0002453,2024-12-31,Personal Loan,2022-08-02,9259.44,4533.34,653,584,0,9.43,N/A,North,0.12,0.36,0.5237,2,854.68,18.8532
LN0002454,2024-12-31,Mortgage,2019-10-23,399580.29,113106.63,794,789,0,4.13,N/A,South,0.0035,0.0105,0.2475,1,97.98,0.0866
LN0002455,2024-12-31,Personal Loan,2023-09-06,13346.73,9025.4,726,720,60,8.76,N/A,West,0.048,0.144,0.6066,2,788.37,8.735
LN0002456,2024-12-31,Mortgage,2019-12-07,245589.31,66618.0,590,584,0,5.76,N/A,Central,0.07,0.21,0.2266,2,3170.08,4.7586
LN0002457,2024-12-31,Personal Loan,2022-09-12,15511.49,8366.43,632,640,0,10.02,N/A,West,0.06,0.18,0.6342,2,955.08,11.4156
LN0002458,2024-12-31,Auto Loan,2023-08-07,25426.25,16662.63,710,698,0,6.29,N/A,Central,0.0225,0.0675,0.2764,1,103.62,0.6219
LN0002459,2024-12-31,Personal Loan,2020-04-03,10327.63,2936.67,607,628,0,10.04,N/A,North,0.06,0.18,0.5296,2,279.95,9.5329
LN0002460,2024-12-31,Personal Loan,2022-01-06,4803.64,1964.99,622,593,0,9.63,N/A,North,0.12,0.36,0.6007,2,424.93,21.625
LN0002461,2024-12-31,SME Loan,2023-06-18,82986.4,54762.66,788,819,90,7.59,Construction,West,0.026,0.078,0.4012,2,1713.72,3.1294
LN0002462,2024-12-31,Credit Card,2020-08-04,3866.16,1092.14,631,670,0,18.25,N/A,West,0.0375,0.1125,0.7996,2,98.24,8.9952
LN0002463,2024-12-31,Auto Loan,2021-06-05,24187.9,6715.72,756,734,0,6.1,N/A,East,0.009,0.027,0.2777,1,16.78,0.2499
LN0002464,2024-12-31,Personal Loan,2021-12-01,17156.35,7035.3,780,772,0,9.24,N/A,West,0.006,0.018,0.6719,1,28.36,0.4031
LN0002465,2024-12-31,Auto Loan,2022-09-21,38694.5,20602.84,621,632,0,7.54,N/A,Central,0.045,0.135,0.265,2,737.07,3.5775
LN0002466,2024-12-31,Mortgage,2021-09-19,301370.97,106150.0,609,556,0,5.17,N/A,East,0.07,0.21,0.2376,2,5296.46,4.9896
LN0002467,2024-12-31,Personal Loan,2021-02-07,24276.14,6952.39,658,646,0,9.83,N/A,Central,0.06,0.18,0.6645,2,831.58,11.9611
LN0002468,2024-12-31,Mortgage,2022-11-28,357818.43,214959.84,593,620,0,5.45,N/A,West,0.035,0.105,0.2073,2,4678.92,2.1766
LN0002469,2024-12-31,Personal Loan,2023-07-03,11192.13,7749.51,690,723,0,8.99,N/A,East,0.012,0.036,0.6049,1,56.25,0.7259
LN0002470,2024-12-31,Personal Loan,2019-11-15,10120.17,2874.79,664,713,30,9.26,N/A,South,0.024,0.072,0.5224,2,108.13,3.7613
LN0002471,2024-12-31,Mortgage,2021-07-22,313768.62,99403.49,709,703,0,4.34,N/A,West,0.007,0.021,0.2261,1,157.33,0.1583
LN0002472,2024-12-31,SME Loan,2023-06-14,147507.89,98738.44,792,767,0,7.57,Construction,East,0.0065,0.0195,0.4508,1,289.32,0.293
LN0002473,2024-12-31,Credit Card,2022-02-24,9886.47,3951.18,745,729,0,18.51,N/A,West,0.015,0.045,0.7632,1,45.23,1.1447
LN0002474,2024-12-31,Auto Loan,2022-10-27,47880.77,24815.05,719,715,0,6.7,N/A,West,0.009,0.027,0.3813,1,85.16,0.3432
LN0002475,2024-12-31,Personal Loan,2021-01-26,9653.89,2751.39,523,519,0,10.29,N/A,East,0.12,0.36,0.6652,2,658.88,23.9472
LN0002476,2024-12-31,Credit Card,2022-10-11,4670.39,2375.72,715,730,0,18.42,N/A,Central,0.015,0.045,0.7145,1,25.46,1.0717
LN0002477,2024-12-31,Mortgage,2023-04-17,375310.48,229064.32,818,795,30,3.89,N/A,West,0.007,0.021,0.1819,2,875.0,0.382
LN0002478,2024-12-31,Auto Loan,2022-03-24,45578.85,20826.45,439,446,0,7.89,N/A,North,0.09,0.27,0.2603,2,1463.7,7.0281
LN0002479,2024-12-31,Mortgage,2021-04-10,429116.93,108283.64,735,700,0,4.49,N/A,East,0.007,0.021,0.22,1,166.76,0.154
LN0002480,2024-12-31,Auto Loan,2023-06-19,28982.54,18500.18,667,635,0,7.01,N/A,North,0.045,0.135,0.3568,2,891.12,4.8168
LN0002481,2024-12-31,Mortgage,2023-05-05,143342.0,94869.88,612,592,0,5.54,N/A,East,0.07,0.21,0.2282,2,4546.35,4.7922
LN0002482,2024-12-31,Credit Card,2023-05-09,2982.54,1978.73,744,688,0,17.78,N/A,West,0.0375,0.1125,0.6449,2,143.56,7.2552
LN0002483,2024-12-31,Credit Card,2021-10-16,5632.55,2150.45,817,818,0,17.64,N/A,West,0.0075,0.0225,0.6447,1,10.4,0.4836
LN0002484,2024-12-31,Mortgage,2021-05-11,318415.62,89639.75,742,681,0,4.79,N/A,West,0.0175,0.0525,0.2467,1,387.0,0.4317
LN0002485,2024-12-31,Personal Loan,2022-12-07,6910.47,3900.45,650,655,60,9.09,N/A,West,0.12,0.36,0.6221,2,873.53,22.3956
LN0002486,2024-12-31,SME Loan,2020-06-28,101844.12,28318.21,605,572,90,8.24,Construction,East,0.52,1.0,0.5077,2,14377.16,50.77
LN0002487,2024-12-31,Personal Loan,2021-12-25,19511.02,7674.78,692,681,0,8.94,N/A,East,0.03,0.09,0.5893,1,135.68,1.7679
LN0002488,2024-12-31,Credit Card,2021-10-09,2763.87,997.01,750,769,120,18.04,N/A,Central,0.06,0.18,0.6639,3,119.14,11.9497
LN0002489,2024-12-31,Personal Loan,2020-10-25,25925.91,7574.43,649,704,180,9.77,N/A,East,0.096,0.288,0.5572,3,1215.5,16.0474
LN0002490,2024-12-31,Personal Loan,2022-01-02,10651.77,4146.5,657,660,90,9.2,N/A,South,0.12,0.36,0.5023,2,749.8,18.0827
LN0002491,2024-12-31,Mortgage,2023-02-05,503231.99,297882.78,850,800,0,4.35,N/A,West,0.0035,0.0105,0.1751,1,182.56,0.0613
LN0002492,2024-12-31,Mortgage,2020-12-05,205514.89,51146.39,766,809,30,4.25,N/A,North,0.007,0.021,0.1606,2,172.5,0.3373
LN0002493,2024-12-31,Auto Loan,2022-06-25,19719.23,9639.99,772,766,0,6.08,N/A,Central,0.0045,0.0135,0.2883,1,12.51,0.1298
LN0002494,2024-12-31,Personal Loan,2022-07-06,10148.87,4576.43,563,565,0,9.9,N/A,South,0.12,0.36,0.6667,2,1098.4,24.0012
LN0002495,2024-12-31,Personal Loan,2021-08-09,12618.4,4179.97,623,653,120,10.01,N/A,East,0.24,0.72,0.6331,3,1905.36,45.5831
LN0002496,2024-12-31,Personal Loan,2021-04-18,10582.02,3033.64,686,630,0,8.89,N/A,West,0.06,0.18,0.5071,2,276.9,9.1276
LN0002497,2024-12-31,Personal Loan,2022-09-26,11735.8,6329.72,600,577,0,9.58,N/A,North,0.12,0.36,0.6939,2,1581.19,24.9804
LN0002498,2024-12-31,Credit Card,2022-06-02,5807.95,2623.82,808,798,0,17.86,N/A,West,0.0075,0.0225,0.6774,1,13.33,0.508
LN0002499,2024-12-31,SME Loan,2020-05-15,87568.31,24516.44,793,816,0,7.14,Technology,East,0.0065,0.0195,0.476,1,75.85,0.3094
LN0002500,2024-12-31,Personal Loan,2023-04-20,12840.15,7927.42,637,655,0,9.13,N/A,South,0.03,0.09,0.5103,1,121.36,1.5309
LN0002501,2024-12-31,Credit Card,2020-08-09,2090.98,591.76,823,782,30,17.47,N/A,Central,0.015,0.045,0.692,2,18.43,3.1144
LN0002502,2024-12-31,Auto Loan,2020-01-10,34775.88,9712.27,680,711,0,7.17,N/A,East,0.009,0.027,0.2626,1,22.95,0.2363
LN0002503,2024-12-31,Personal Loan,2023-03-24,12663.49,7403.03,850,850,0,8.97,N/A,West,0.006,0.018,0.6862,1,30.48,0.4117
LN0002504,2024-12-31,SME Loan,2021-10-02,304737.21,115405.18,692,658,90,7.33,Healthcare,Central,0.13,0.39,0.5323,2,23957.77,20.7597
LN0002505,2024-12-31,Mortgage,2023-03-02,167747.88,97513.68,726,727,0,4.69,N/A,North,0.007,0.021,0.2453,1,167.44,0.1717
LN0002506,2024-12-31,Mortgage,2022-03-07,108646.24,50047.71,792,807,0,3.9,N/A,West,0.0035,0.0105,0.2184,1,38.26,0.0764
LN0002507,2024-12-31,Credit Card,2020-01-19,6694.45,1658.16,782,752,0,18.02,N/A,West,0.0075,0.0225,0.6925,1,8.61,0.5193
LN0002508,2024-12-31,Personal Loan,2021-02-17,16447.29,4261.89,721,755,0,8.65,N/A,Central,0.006,0.018,0.5069,1,12.96,0.3041
LN0002509,2024-12-31,Credit Card,2022-09-16,2968.42,1490.6,669,616,0,17.92,N/A,South,0.075,0.225,0.6521,2,218.7,14.6719
LN0002510,2024-12-31,Credit Card,2021-11-28,2287.3,800.38,721,686,0,18.42,N/A,Central,0.0375,0.1125,0.6492,2,58.46,7.304
LN0002511,2024-12-31,Mortgage,2021-07-26,578791.95,192302.17,615,606,0,4.75,N/A,East,0.035,0.105,0.2711,2,5473.98,2.8466
LN0002512,2024-12-31,Credit Card,2023-02-05,9967.2,6185.49,692,727,0,18.09,N/A,North,0.015,0.045,0.6493,1,60.24,0.9739
LN0002513,2024-12-31,Personal Loan,2021-11-01,3003.48,1156.98,591,584,0,10.25,N/A,North,0.12,0.36,0.6379,2,265.69,22.9641
LN0002514,2024-12-31,Personal Loan,2020-09-21,10148.35,2627.16,538,508,0,10.55,N/A,East,0.12,0.36,0.5479,2,518.19,19.7243
LN0002515,2024-12-31,Auto Loan,2019-12-15,57853.94,15586.03,684,695,0,6.49,N/A,West,0.0225,0.0675,0.2941,1,103.14,0.6617
LN0002516,2024-12-31,Credit Card,2022-05-15,3873.71,1828.17,781,798,0,17.91,N/A,South,0.0075,0.0225,0.7643,1,10.48,0.5733
LN0002517,2024-12-31,Mortgage,2023-03-14,209964.53,129999.33,754,756,0,4.54,N/A,Central,0.0035,0.0105,0.2968,1,135.04,0.1039
LN0002518,2024-12-31,Personal Loan,2021-03-26,11275.01,3194.18,673,661,0,9.34,N/A,East,0.03,0.09,0.5984,1,57.34,1.7951
LN0002519,2024-12-31,Auto Loan,2023-08-26,18989.49,13413.93,820,845,0,6.58,N/A,North,0.0045,0.0135,0.2751,1,16.61,0.1238
LN0002520,2024-12-31,Auto Loan,2021-12-27,15034.3,5629.17,634,610,0,7.33,N/A,Central,0.045,0.135,0.2591,2,196.9,3.4979
LN0002521,2024-12-31,Auto Loan,2019-11-06,45298.03,12716.82,527,568,0,7.88,N/A,East,0.09,0.27,0.3014,2,1034.87,8.1378
LN0002522,2024-12-31,Mortgage,2021-08-28,106780.6,37104.14,505,534,0,5.49,N/A,West,0.07,0.21,0.2008,2,1564.61,4.2168
LN0002523,2024-12-31,Mortgage,2021-10-26,303651.43,113066.7,586,613,60,5.26,N/A,North,0.14,0.42,0.2413,2,11458.86,10.1346
LN0002524,2024-12-31,Personal Loan,2020-06-19,22741.52,5757.79,745,774,90,9.01,N/A,South,0.024,0.072,0.5041,2,208.98,3.6295
LN0002525,2024-12-31,Credit Card,2022-04-05,2378.88,1020.19,629,642,0,18.4,N/A,East,0.075,0.225,0.6917,2,158.77,15.5628
LN0002526,2024-12-31,Mortgage,2020-05-25,169035.8,44764.95,717,671,0,4.26,N/A,Central,0.0175,0.0525,0.1534,1,120.17,0.2684
LN0002527,2024-12-31,Mortgage,2022-04-10,492174.99,212582.05,812,814,0,3.82,N/A,North,0.0035,0.0105,0.293,1,218.0,0.1025
LN0002528,2024-12-31,SME Loan,2020-12-19,143347.09,37423.88,592,595,0,7.97,Manufacturing,West,0.13,0.39,0.569,2,8304.73,22.191
LN0002529,2024-12-31,Mortgage,2022-09-03,197078.45,109577.11,718,750,0,4.36,N/A,East,0.0035,0.0105,0.1932,1,74.1,0.0676
LN0002530,2024-12-31,SME Loan,2021-06-21,229022.22,69968.73,723,743,0,7.38,Technology,East,0.013,0.039,0.5845,1,531.66,0.7599
LN0002531,2024-12-31,Auto Loan,2020-10-31,48175.91,13271.92,611,625,0,6.95,N/A,Central,0.045,0.135,0.3059,2,548.08,4.1296
LN0002532,2024-12-31,Credit Card,2022-02-12,5622.47,2261.91,788,760,60,17.76,N/A,North,0.03,0.09,0.6394,2,130.16,5.7544
LN0002533,2024-12-31,Mortgage,2022-09-04,171085.7,95095.52,657,672,0,4.97,N/A,Central,0.0175,0.0525,0.2418,1,402.4,0.4232
LN0002534,2024-12-31,Mortgage,2021-11-01,218223.63,76821.29,649,635,0,4.81,N/A,Central,0.035,0.105,0.1543,2,1244.62,1.6201
LN0002535,2024-12-31,Auto Loan,2022-07-18,33341.39,17621.38,849,850,0,6.41,N/A,South,0.0045,0.0135,0.3616,1,28.67,0.1627
LN0002536,2024-12-31,Credit Card,2021-03-28,4472.5,1307.33,722,694,0,18.19,N/A,East,0.0375,0.1125,0.7856,2,115.54,8.8379
LN0002537,2024-12-31,Auto Loan,2022-11-16,43285.93,25252.43,754,723,30,6.77,N/A,North,0.018,0.054,0.3837,2,523.23,2.072
LN0002538,2024-12-31,Mortgage,2022-03-28,124880.55,59019.57,788,800,0,4.73,N/A,East,0.0035,0.0105,0.2806,1,57.96,0.0982
LN0002539,2024-12-31,Auto Loan,2020-05-11,16355.09,4563.17,628,610,0,6.77,N/A,East,0.045,0.135,0.3884,2,239.27,5.2435
LN0002540,2024-12-31,Auto Loan,2020-10-02,31963.45,8375.31,780,790,0,6.28,N/A,Central,0.0045,0.0135,0.2985,1,11.25,0.1343
LN0002541,2024-12-31,Auto Loan,2022-03-13,24425.48,10255.55,640,602,0,6.98,N/A,South,0.045,0.135,0.359,2,497.04,4.8465
LN0002542,2024-12-31,Auto Loan,2021-03-27,23136.82,6064.87,636,616,0,6.92,N/A,East,0.045,0.135,0.3204,2,262.33,4.3254
LN0002543,2024-12-31,Credit Card,2023-02-08,2030.37,1136.4,658,675,120,17.97,N/A,West,0.3,0.9,0.7133,3,729.53,64.1966
LN0002544,2024-12-31,Auto Loan,2020-03-06,29965.99,8370.03,630,599,0,7.41,N/A,East,0.09,0.27,0.3981,2,899.67,10.7487
LN0002545,2024-12-31,Mortgage,2021-01-18,261351.74,67259.99,746,789,0,4.13,N/A,North,0.0035,0.0105,0.2213,1,52.1,0.0775
LN0002546,2024-12-31,Personal Loan,2020-07-03,19773.29,5706.09,701,726,0,9.74,N/A,North,0.012,0.036,0.5578,1,38.19,0.6693
LN0002547,2024-12-31,Mortgage,2020-06-04,277743.43,73686.58,641,613,0,5.32,N/A,North,0.035,0.105,0.1887,2,1459.99,1.9814
LN0002548,2024-12-31,Personal Loan,2020-12-03,12337.98,3286.99,734,809,0,9.16,N/A,North,0.006,0.018,0.591,1,11.66,0.3547
LN0002549,2024-12-31,Personal Loan,2023-08-03,27070.51,20117.34,658,689,0,9.11,N/A,South,0.03,0.09,0.6226,1,375.75,1.8678
LN0002550,2024-12-31,Mortgage,2021-04-22,139213.83,36539.02,654,648,90,5.0,N/A,West,0.14,0.42,0.1512,2,2320.37,6.3504
LN0002551,2024-12-31,Mortgage,2023-02-19,350878.26,218755.13,684,703,0,4.59,N/A,North,0.007,0.021,0.1866,1,285.74,0.1306
LN0002552,2024-12-31,Mortgage,2021-11-01,116357.94,44934.93,717,719,0,4.42,N/A,West,0.007,0.021,0.1545,1,48.6,0.1082
LN0002553,2024-12-31,Credit Card,2022-02-27,3231.88,1339.25,711,692,60,18.52,N/A,South,0.15,0.45,0.7545,2,454.71,33.9526
LN0002554,2024-12-31,Credit Card,2020-02-29,2680.27,719.3,651,624,60,18.38,N/A,East,0.3,0.9,0.6228,2,403.18,56.0517
LN0002555,2024-12-31,Mortgage,2021-01-11,396714.15,104699.11,748,773,0,4.46,N/A,East,0.0035,0.0105,0.2813,1,103.08,0.0985
LN0002556,2024-12-31,SME Loan,2023-04-16,94297.77,62143.9,662,630,0,8.28,Technology,North,0.065,0.195,0.447,2,5416.77,8.7165
LN0002557,2024-12-31,Personal Loan,2020-10-11,13251.92,3644.08,628,618,0,9.2,N/A,South,0.06,0.18,0.5415,2,355.19,9.747
LN0002558,2024-12-31,Mortgage,2019-12-29,154296.83,42015.68,563,529,0,5.53,N/A,South,0.07,0.21,0.2301,2,2030.24,4.8321
LN0002559,2024-12-31,Mortgage,2023-09-18,230995.44,173748.37,759,758,0,4.53,N/A,East,0.0035,0.0105,0.2094,1,127.34,0.0733
LN0002560,2024-12-31,Personal Loan,2023-04-21,8449.99,5076.13,681,684,0,9.27,N/A,West,0.03,0.09,0.6036,1,91.92,1.8108
LN0002561,2024-12-31,Auto Loan,2019-10-19,34661.4,9650.24,697,719,0,7.1,N/A,Central,0.009,0.027,0.3548,1,30.82,0.3194
LN0002562,2024-12-31,Auto Loan,2021-09-05,20001.52,7174.35,764,693,90,6.87,N/A,North,0.09,0.27,0.2833,2,548.77,7.6491
LN0002563,2024-12-31,Mortgage,2020-11-14,521725.66,148918.31,642,642,0,5.01,N/A,Central,0.035,0.105,0.2424,2,3790.27,2.5452
LN0002564,2024-12-31,Mortgage,2022-07-13,116100.3,59485.27,570,566,0,5.36,N/A,East,0.07,0.21,0.2905,2,3628.9,6.1005
LN0002565,2024-12-31,Personal Loan,2020-05-18,8234.5,2207.39,686,721,0,9.32,N/A,South,0.012,0.036,0.5717,1,15.14,0.6859
LN0002566,2024-12-31,Mortgage,2021-10-16,620698.2,242471.69,705,778,0,4.95,N/A,South,0.0035,0.0105,0.1735,1,147.24,0.0607
LN0002567,2024-12-31,Mortgage,2021-01-29,215869.78,56822.05,659,650,0,5.12,N/A,North,0.0175,0.0525,0.1542,1,153.33,0.2698
LN0002568,2024-12-31,Mortgage,2021-07-05,139046.08,43764.31,798,766,30,3.98,N/A,East,0.007,0.021,0.1775,2,163.13,0.3727
LN0002569,2024-12-31,Credit Card,2023-06-20,5483.7,3457.33,481,484,0,18.91,N/A,Central,0.15,0.45,0.6372,2,991.35,28.6739
LN0002570,2024-12-31,Credit Card,2021-09-20,3875.01,1432.09,770,764,0,18.35,N/A,North,0.0075,0.0225,0.7894,1,8.48,0.5921
LN0002571,2024-12-31,Personal Loan,2022-08-02,8090.76,4184.86,743,807,0,8.79,N/A,South,0.006,0.018,0.541,1,13.58,0.3245
LN0002572,2024-12-31,Credit Card,2020-09-02,2841.44,803.99,717,777,0,18.31,N/A,North,0.0075,0.0225,0.779,1,4.7,0.5846
LN0002573,2024-12-31,Mortgage,2022-01-01,1071089.38,397425.26,413,435,0,6.51,N/A,North,0.07,0.21,0.2532,2,21131.9,5.3172
LN0002574,2024-12-31,Personal Loan,2021-06-04,11488.12,3527.99,783,768,0,8.64,N/A,Central,0.006,0.018,0.5592,1,11.84,0.3356
LN0002575,2024-12-31,Mortgage,2020-08-28,102458.83,29378.2,598,615,120,5.4,N/A,South,0.28,0.84,0.1533,3,3783.09,12.8772
LN0002576,2024-12-31,Auto Loan,2021-08-24,54040.22,18708.96,639,624,0,6.66,N/A,North,0.045,0.135,0.3475,2,877.68,4.6912
LN0002577,2024-12-31,SME Loan,2022-12-29,151410.45,86182.18,666,686,0,8.39,Healthcare,Central,0.0325,0.0975,0.5195,2,4365.24,5.0651
LN0002578,2024-12-31,Auto Loan,2020-10-08,21881.86,5927.06,713,674,0,6.25,N/A,South,0.0225,0.0675,0.2961,1,39.49,0.6663
LN0002579,2024-12-31,Personal Loan,2021-04-15,7632.18,1904.85,731,777,0,9.03,N/A,North,0.006,0.018,0.6957,1,7.95,0.4174
LN0002580,2024-12-31,Auto Loan,2023-03-28,38924.89,23924.76,751,731,0,6.53,N/A,West,0.009,0.027,0.3999,1,86.11,0.3599
LN0002581,2024-12-31,Mortgage,2020-01-30,237171.99,61876.87,745,743,0,4.81,N/A,East,0.007,0.021,0.2845,1,123.23,0.1992
LN0002582,2024-12-31,Credit Card,2020-07-27,1876.21,492.24,700,701,0,17.87,N/A,West,0.015,0.045,0.7621,1,5.63,1.1438
LN0002583,2024-12-31,Personal Loan,2020-01-04,39040.08,9958.37,713,703,0,9.12,N/A,East,0.012,0.036,0.5181,1,61.91,0.6217
LN0002584,2024-12-31,Personal Loan,2023-06-19,10296.98,6601.75,593,601,0,9.59,N/A,South,0.06,0.18,0.5731,2,681.02,10.3157
LN0002585,2024-12-31,Personal Loan,2022-04-04,32772.43,13540.89,620,566,0,9.46,N/A,North,0.12,0.36,0.53,2,2583.6,19.08
LN0002586,2024-12-31,Auto Loan,2022-09-17,49581.55,28342.05,752,783,0,6.77,N/A,Central,0.0045,0.0135,0.3038,1,38.75,0.1367
LN0002587,2024-12-31,Mortgage,2023-06-14,162672.66,108233.43,747,712,0,4.02,N/A,North,0.007,0.021,0.2572,1,194.86,0.18
LN0002588,2024-12-31,Auto Loan,2022-04-05,44948.65,19453.7,738,673,0,6.81,N/A,Central,0.0225,0.0675,0.2844,1,124.48,0.6399
LN0002589,2024-12-31,Mortgage,2022-10-13,193741.24,107202.74,639,684,0,5.37,N/A,North,0.0175,0.0525,0.2005,1,376.15,0.3509
LN0002590,2024-12-31,Auto Loan,2021-09-19,14091.4,4993.05,753,746,0,6.89,N/A,West,0.009,0.027,0.2989,1,13.43,0.269
LN0002591,2024-12-31,Credit Card,2022-11-19,3974.69,2369.97,587,575,0,18.94,N/A,West,0.15,0.45,0.6387,2,681.16,28.7413
LN0002592,2024-12-31,Credit Card,2020-03-21,5995.83,1556.61,766,795,0,17.75,N/A,East,0.0075,0.0225,0.6346,1,7.41,0.476
